,basy_zyzd_jbbm_for_str_6,basy_yydj,basy_ssjczbm1_for_str_6,HAOCAI-6-6-E,JCJY-6-6-E,YP-6-6-E,ZFY-6-6-E,记录条数-6-6
15,A02.00,5,,95.81454545454545,1058.6327272727272,525.2818181818183,2542.4636363636364,22
21,A02.00,6,,132.64310344827587,1989.2825862068964,1014.1941379310346,4222.678793103448,58
78,A03.90,3,,74.39863247863248,747.3038461538462,684.0620512820512,2495.965299145299,117
88,A03.90,5,,58.9,1189.6413793103447,510.36172413793105,2597.450344827586,29
127,A04.90,3,,86.9621052631579,896.0722807017544,573.0701754385965,2351.488947368421,57
137,A04.90,5,,52.66813559322034,936.5316949152543,540.6583050847457,2131.781440677966,118
150,A04.90,6,,95.11441860465116,1232.8343023255813,552.273023255814,2683.8962209302326,172
178,A04.90,6,99.210,162.3992,1151.1532,405.6296,2442.3788,25
203,A08.00,2,,56.79191176470588,678.4325,273.95735294117645,1521.3382352941176,68
207,A08.00,2,99.830,58.97609756097561,447.2317073170732,594.0821951219511,1617.5421951219512,41
208,A08.00,3,,51.83870333988212,587.152180746562,263.77681728880157,1439.9793713163065,509
219,A08.00,4,,86.03218749999999,712.328125,288.708125,1918.1684375,32
220,A08.00,5,,52.404694167852064,607.3307539118066,282.7687055476529,1561.8351920341393,703
222,A08.00,5,17.950,27.699047619047622,561.9047619047619,190.6261904761905,1390.6109523809525,21
241,A08.00,6,,67.638494404883,824.0099694811801,291.85007121057987,1854.98492370295,983
243,A08.00,6,17.950,134.23379310344828,611.7431034482759,365.0653448275862,1951.9953448275862,58
265,A08.00,6,93.350,100.15151515151516,1296.9153535353535,865.3430303030303,3417.1748484848486,99
269,A08.00,6,93.391,77.20576923076923,958.2273076923077,550.9803846153847,2439.1673076923075,26
296,A08.40,5,,41.534814814814816,645.0659259259259,424.6140740740741,1648.6222222222223,27
305,A09.00,1,,57.84421875,876.19453125,1380.39515625,3311.6090625,64
310,A09.00,2,,33.71385416666667,894.4541666666668,912.2327083333333,2362.126770833333,96
321,A09.00,3,,61.68057192374351,949.6718197573657,637.7980069324091,2396.707521663778,577
322,A09.00,3,17.950,38.497692307692304,748.9615384615385,587.9,2272.5976923076923,26
338,A09.00,4,,56.60307692307692,1012.2217948717949,643.7276923076922,2383.957435897436,39
346,A09.00,5,,53.119266304347825,1076.1186684782608,565.0277581521739,2388.478722826087,736
378,A09.00,6,,89.61712389380531,1509.941563421829,822.5876548672567,3424.1608702064896,678
383,A09.00,6,17.950,93.477,961.2119999999999,633.94825,2705.94875,40
391,A09.00,6,44.130,165.16384615384615,2797.8964102564105,1769.736153846154,6401.142564102564,39
396,A09.00,6,45.230,193.74387096774194,3327.1932258064517,2517.2525806451613,8190.150967741935,31
415,A09.00,6,93.391,23.257599999999996,870.6,505.8228,2411.2204,25
424,A09.90,1,,62.21207100591716,896.2139053254438,1501.1844378698224,3525.4984615384615,169
438,A09.90,2,,48.46929460580913,1060.3653734439833,897.7501452282157,2534.152053941909,482
456,A09.90,3,,47.857018894331695,834.8834429671098,545.6443247025892,2006.0847725682297,1429
466,A09.90,3,44.130,39.224222222222224,1610.6866666666665,993.9475555555556,3617.6764444444443,45
470,A09.90,3,45.230,84.72032786885245,1500.6704918032785,1088.816393442623,3599.461147540984,61
493,A09.90,3,99.920,9.790138888888889,2130.4958333333334,703.84375,3750.2373611111116,72
494,A09.90,4,,61.892916666666665,1082.462847222222,467.83666666666664,2218.1935416666665,144
505,A09.90,5,,47.15081551860649,1007.8894774346793,491.6839350752178,2169.117418844022,1263
510,A09.90,5,17.950,18.55792079207921,802.5851485148515,347.37277227722774,1915.4849504950496,101
516,A09.90,5,44.130,112.4737037037037,1977.8872222222224,1012.7261111111111,4275.040185185185,54
520,A09.90,5,45.230,59.23709302325582,1680.2040697674418,921.7675581395348,3735.8662790697676,86
550,A09.90,5,99.920,27.612682926829272,1369.6414634146342,529.700243902439,2849.883170731707,41
551,A09.90,6,,82.49249655172413,1358.787103448276,658.9669379310345,2966.026455172414,725
552,A09.90,6,17.912,124.36735294117646,1861.429411764706,1125.6388235294119,4172.009117647059,34
557,A09.90,6,17.950,143.47710843373494,1199.8966265060242,881.4596385542168,3304.3307228915664,83
571,A09.90,6,44.130,112.2004054054054,2279.8536486486487,1168.0578378378377,5079.112972972973,74
576,A09.90,6,45.230,177.7372727272727,2446.201,1174.3946363636364,5210.581636363636,110
597,A09.90,6,93.350,80.86739130434782,1693.8086956521738,916.9273913043479,3647.0860869565217,23
607,A09.90,6,99.210,122.16240740740741,586.900925925926,519.2187037037037,2402.749074074074,54
612,A09.90,6,99.920,63.99227272727273,1279.0863636363638,764.2413636363636,2938.491818181818,22
614,A15.00,2,,79.72571428571429,2222.764285714286,1732.3964285714285,5564.890357142857,28
617,A15.00,3,,120.90432432432432,1103.2466216216217,1253.985945945946,3965.7139189189193,148
639,A15.00,5,,135.53505747126437,2165.0788505747123,1689.2319540229885,5808.142729885058,348
646,A15.00,5,33.240,246.75838095238097,2558.286285714286,1427.3137142857142,6422.295714285715,105
674,A15.00,6,,238.56433618843684,4170.021830835118,3593.4898822269806,10826.291605995717,934
684,A15.00,6,33.220,254.75567164179105,7596.509104477612,5760.895149253732,17614.370298507463,134
685,A15.00,6,33.230,349.7460714285714,4462.018928571429,1995.8346428571429,10031.353928571427,28
686,A15.00,6,33.240,358.9444214162349,5544.499274611399,3851.5828842832475,12937.088514680483,579
689,A15.00,6,34.040,555.6026086956522,6769.467391304348,5477.26,19047.98804347826,46
693,A15.00,6,34.910,618.9371428571428,4826.317619047619,2431.444285714286,10838.538571428571,21
764,A15.20,6,,269.2948,4101.4296,1904.434,8910.2844,25
768,A15.20,6,32.200,15932.16111111111,7172.946444444445,4319.811555555555,40257.803555555554,45
773,A15.20,6,32.410,21694.397857142856,7465.340714285715,5839.5824999999995,51455.594999999994,28
776,A15.20,6,33.240,547.9998780487805,5940.958902439024,3131.1246341463416,13927.81487804878,82
777,A15.20,6,33.260,1400.2595918367347,6296.1930612244905,2191.4475510204084,12951.80612244898,49
790,A15.30,3,,69.69373134328359,1246.8059701492537,1348.9417910447762,4246.881791044776,67
801,A15.30,5,,82.51972972972973,1566.155135135135,1420.8586486486486,4750.053513513513,37
804,A15.30,5,33.240,224.5647619047619,2933.7428571428572,1680.014285714286,7009.434761904762,21
814,A15.30,6,,277.9344725738397,3282.0730379746838,2347.815316455696,8679.307468354431,237
821,A15.30,6,33.220,164.70735294117648,3631.132941176471,1314.1223529411764,7200.183235294118,34
823,A15.30,6,33.240,305.7811510791367,3871.4776258992806,1797.8139208633095,8372.665899280575,278
886,A15.60,6,34.200,745.0430952380951,5574.7185714285715,1877.642619047619,12765.954047619047,42
904,A16.00,3,,118.74623529411765,1255.7211764705883,1468.4282352941175,4759.769764705882,85
909,A16.00,4,,85.8021875,1206.421875,2182.95375,5064.75125,32
913,A16.00,5,,127.95379032258064,2238.8240322580646,2102.648387096774,6751.843306451612,124
918,A16.00,5,33.240,251.50387096774193,2843.9629032258067,1543.303870967742,6892.602258064517,62
926,A16.00,6,,288.87639705882356,3009.233125,1905.2088602941176,7560.229338235294,272
932,A16.00,6,33.220,148.25639999999999,3274.842,1119.7731999999999,6397.1412,25
934,A16.00,6,33.240,345.4670588235294,4044.6113235294115,1803.5325,8644.964166666667,204
973,A16.01,6,,373.52375,3276.598125,2108.975,8108.4221875,32
997,A16.02,6,33.270,559.3914285714285,7221.125,1664.357142857143,12414.052142857143,28
1025,A16.20,2,,74.24512820512821,1768.2103418803417,1723.9210256410256,5102.126837606837,117
1033,A16.20,3,,131.75103117505995,1957.600263788969,1576.2131175059951,5958.933573141487,417
1036,A16.20,3,33.240,92.47173913043478,2461.6884057971015,1323.8939130434783,4907.443043478261,69
